two_theta,intensity,raw_intensity
24.62,154.62442962443075,167.0
24.66,157.84099684099797,138.0
24.7,160.70291330291442,158.0
24.74,163.9535275535288,152.0
24.78,166.7745173745186,155.0
24.82,170.69729729729852,152.0
24.86,174.63924183924314,180.0
24.9,175.98483678483805,188.0
24.94,177.87736047736175,178.0
24.98,180.66570726570853,173.0
25.02,183.42695682695816,184.0
25.06,185.2464022464036,207.0
25.1,189.36335556335695,189.0
25.14,192.68269568269702,205.0
25.18,197.04541944542092,188.0
25.22,200.64050544050687,221.0
25.26,204.78827658827802,214.0
25.3,208.1974727974743,211.0
25.34,213.3667953667969,198.0
25.38,215.12200772200927,210.0
25.42,217.690347490349,200.0
25.46,220.76855036855193,215.0
25.5,223.20940680940842,219.0
25.54,225.59677079677246,207.0
25.58,229.20631800631975,239.0
25.62,233.3715689715707,241.0
25.66,235.9656019656037,242.0
25.7,238.78511758511937,251.0
25.74,241.72846612846791,261.0
25.78,246.23846963847143,236.0
25.82,249.3381537381556,244.0
25.86,253.93976833977018,250.0
25.9,259.16721656721853,265.0
25.94,264.2341874341894,264.0
25.98,270.8414882414903,252.0
26.02,276.4054054054076,238.0
26.06,281.18013338013566,287.0
26.1,286.0574938574963,291.0
26.14,289.3885573885599,274.0
26.18,292.08360828361083,290.0
26.22,292.98666198666467,286.0
26.26,291.04113724113995,284.0
26.3,290.7405405405433,280.0
26.34,287.65798525798806,309.0
26.38,284.39641979642255,300.0
26.42,280.2845910845938,308.0
26.46,274.83383643383905,297.0
26.5,266.9011583011609,314.0
26.54,258.73064233064486,295.0
26.58,249.07595647595903,253.0
26.62,240.32643032643276,278.0
26.66,229.61769041769278,222.0
26.7,218.57227097227334,220.0
26.74,206.21481221481446,196.0
26.78,195.31337311337526,169.0
26.82,184.70572130572342,153.0
26.86,173.10277290277494,138.0
26.9,162.9536679536699,141.0
26.94,152.27490347490536,155.0
26.98,142.0230958230976,108.0
27.02,132.18294138294306,138.0
27.06,123.6532818532835,109.0
27.1,116.30761670761825,102.0
27.14,109.76574236574385,113.0
27.18,103.433204633206,118.0
27.22,99.84577044577173,102.0
